"","year","scenario","type","N","value","sd","se","ci","variable"
"243",17,"Scenario_2_100K_10x","incidence",10,101577.2,35.7080756505677,11.2918849917393,25.5440185155565,"n"
"244",17,"Scenario_2_100K_10x","prevalence",10,101577.2,35.7080756505677,11.2918849917393,25.5440185155565,"n"
"245",17,"Scenario_3_100K_10x","incidence",9,101546.777777778,41.769539672403,13.923179890801,32.1069104033786,"n"
"246",17,"Scenario_3_100K_10x","prevalence",9,101546.777777778,41.769539672403,13.923179890801,32.1069104033786,"n"
"247",17,"Scenario_4_100K_10x","incidence",10,101562.9,40.9754669148368,12.9575803639757,29.312083232901,"n"
"248",17,"Scenario_4_100K_10x","prevalence",10,101562.9,40.9754669148368,12.9575803639757,29.312083232901,"n"
"249",17,"Scenario_5_100K_10x","incidence",10,101541.6,38.8821581476932,12.2956180089584,27.8146203499959,"n"
"250",17,"Scenario_5_100K_10x","prevalence",10,101541.6,38.8821581476932,12.2956180089584,27.8146203499959,"n"
"251",17,"Scenario_6_100K_10x","incidence",10,101543.9,36.9517703680532,11.6851757938566,26.433704120629,"n"
"252",17,"Scenario_6_100K_10x","prevalence",10,101543.9,36.9517703680532,11.6851757938566,26.433704120629,"n"
"253",18,"basline 100K 10x","incidence",10,101449,23.3666428910958,7.38918128076447,16.7154893614958,"n"
"254",18,"basline 100K 10x","prevalence",10,101449,23.3666428910958,7.38918128076447,16.7154893614958,"n"
"255",18,"Scenario_1_100K_10x","incidence",10,101417,31.0304509939654,9.81269019631665,22.1978474139174,"n"
"256",18,"Scenario_1_100K_10x","prevalence",10,101417,31.0304509939654,9.81269019631665,22.1978474139174,"n"
"257",18,"Scenario_2_100K_10x","incidence",10,101458.5,55.3579262617378,17.5057133530742,39.600674851549,"n"
"258",18,"Scenario_2_100K_10x","prevalence",10,101458.5,55.3579262617378,17.5057133530742,39.600674851549,"n"
"259",18,"Scenario_3_100K_10x","incidence",9,101436.333333333,52.9882062349727,17.6627354116576,40.7303408982994,"n"
"260",18,"Scenario_3_100K_10x","prevalence",9,101436.333333333,52.9882062349727,17.6627354116576,40.7303408982994,"n"
"261",18,"Scenario_4_100K_10x","incidence",10,101429.4,27.5043430913899,8.69763697155089,19.6754217746123,"n"
"262",18,"Scenario_4_100K_10x","prevalence",10,101429.4,27.5043430913899,8.69763697155089,19.6754217746123,"n"
"263",18,"Scenario_5_100K_10x","incidence",10,101436.6,56.3110409540912,17.8071146829949,40.282492028906,"n"
"264",18,"Scenario_5_100K_10x","prevalence",10,101436.6,56.3110409540912,17.8071146829949,40.282492028906,"n"
"265",18,"Scenario_6_100K_10x","incidence",10,101436.7,35.4527855041039,11.2111551590369,25.3613949462574,"n"
"266",18,"Scenario_6_100K_10x","prevalence",10,101436.7,35.4527855041039,11.2111551590369,25.3613949462574,"n"
"267",19,"basline 100K 10x","incidence",10,101438.3,26.445121373222,8.36268165389813,18.9177002035668,"n"
"268",19,"basline 100K 10x","prevalence",10,101438.3,26.445121373222,8.36268165389813,18.9177002035668,"n"
"269",19,"Scenario_1_100K_10x","incidence",10,101480.8,46.480103270109,14.6982992213385,33.2498628645022,"n"
"270",19,"Scenario_1_100K_10x","prevalence",10,101480.8,46.480103270109,14.6982992213385,33.2498628645022,"n"
"271",19,"Scenario_2_100K_10x","incidence",10,101475.1,25.2033948330599,7.97001324409885,18.0294225477348,"n"
"272",19,"Scenario_2_100K_10x","prevalence",10,101475.1,25.2033948330599,7.97001324409885,18.0294225477348,"n"
"273",19,"Scenario_3_100K_10x","incidence",9,101457.555555556,40.0284620960858,13.3428206986953,30.768599706479,"n"
"274",19,"Scenario_3_100K_10x","prevalence",9,101457.555555556,40.0284620960858,13.3428206986953,30.768599706479,"n"
"275",19,"Scenario_4_100K_10x","incidence",10,101463.8,49.9439686048276,15.7936696179197,35.7277628530454,"n"
"276",19,"Scenario_4_100K_10x","prevalence",10,101463.8,49.9439686048276,15.7936696179197,35.7277628530454,"n"
"277",19,"Scenario_5_100K_10x","incidence",10,101446.8,36.7235921748162,11.6130195135556,26.270475274305,"n"
"278",19,"Scenario_5_100K_10x","prevalence",10,101446.8,36.7235921748162,11.6130195135556,26.270475274305,"n"
"279",19,"Scenario_6_100K_10x","incidence",10,101457.1,37.2273794105599,11.7723310256626,26.6308629525341,"n"
"280",19,"Scenario_6_100K_10x","prevalence",10,101457.1,37.2273794105599,11.7723310256626,26.6308629525341,"n"
"281",20,"basline 100K 10x","incidence",10,101482.8,21.5447853964197,6.81305935522198,15.4122110209847,"n"
"282",20,"basline 100K 10x","prevalence",10,101482.8,21.5447853964197,6.81305935522198,15.4122110209847,"n"
"283",20,"Scenario_1_100K_10x","incidence",10,101489.8,49.7232340058448,15.7238672088008,35.5698588332765,"n"
"284",20,"Scenario_1_100K_10x","prevalence",10,101489.8,49.7232340058448,15.7238672088008,35.5698588332765,"n"
"285",20,"Scenario_2_100K_10x","incidence",10,101493.1,29.9757309242735,9.47915842490484,21.4433461281974,"n"
"286",20,"Scenario_2_100K_10x","prevalence",10,101493.1,29.9757309242735,9.47915842490484,21.4433461281974,"n"
"287",20,"Scenario_3_100K_10x","incidence",9,101511.888888889,28.8982890689243,9.63276302297477,22.2131913644216,"n"
"288",20,"Scenario_3_100K_10x","prevalence",9,101511.888888889,28.8982890689243,9.63276302297477,22.2131913644216,"n"
"289",20,"Scenario_4_100K_10x","incidence",10,101477.6,29.6018017469658,9.36091163651632,21.1758533088665,"n"
"290",20,"Scenario_4_100K_10x","prevalence",10,101477.6,29.6018017469658,9.36091163651632,21.1758533088665,"n"
"291",20,"Scenario_5_100K_10x","incidence",10,101477.7,42.082062687088,13.3075166729184,30.1036941606988,"n"
"292",20,"Scenario_5_100K_10x","prevalence",10,101477.7,42.082062687088,13.3075166729184,30.1036941606988,"n"
"293",20,"Scenario_6_100K_10x","incidence",10,101481.7,32.9749062840889,10.427580948832,23.5888269340584,"n"
"294",20,"Scenario_6_100K_10x","prevalence",10,101481.7,32.9749062840889,10.427580948832,23.5888269340584,"n"
"295",21,"basline 100K 10x","incidence",10,101504.1,29.2743725618311,9.25736943677246,20.941624580064,"n"
"296",21,"basline 100K 10x","prevalence",10,101504.1,29.2743725618311,9.25736943677246,20.941624580064,"n"
"297",21,"Scenario_1_100K_10x","incidence",10,101477.1,30.5375906784482,9.65683407978228,21.8452763835333,"n"
"298",21,"Scenario_1_100K_10x","prevalence",10,101477.1,30.5375906784482,9.65683407978228,21.8452763835333,"n"
"299",21,"Scenario_2_100K_10x","incidence",10,101484.1,25.8218253937762,8.16557815875071,18.4718211202065,"n"
"300",21,"Scenario_2_100K_10x","prevalence",10,101484.1,25.8218253937762,8.16557815875071,18.4718211202065,"n"
"301",21,"Scenario_3_100K_10x","incidence",9,101504.222222222,50.3184304648351,16.772810154945,38.6781695762977,"n"
"302",21,"Scenario_3_100K_10x","prevalence",9,101504.222222222,50.3184304648351,16.772810154945,38.6781695762977,"n"
"303",21,"Scenario_4_100K_10x","incidence",10,101497.4,19.2018517625543,6.07215868625904,13.7361772657682,"n"
"304",21,"Scenario_4_100K_10x","prevalence",10,101497.4,19.2018517625543,6.07215868625904,13.7361772657682,"n"
"305",21,"Scenario_5_100K_10x","incidence",10,101508.9,37.3138341935296,11.7996704285426,26.6927089785858,"n"
"306",21,"Scenario_5_100K_10x","prevalence",10,101508.9,37.3138341935296,11.7996704285426,26.6927089785858,"n"
"307",21,"Scenario_6_100K_10x","incidence",10,101522.1,29.6589877702452,9.37899544490536,21.2167617255444,"n"
"308",21,"Scenario_6_100K_10x","prevalence",10,101522.1,29.6589877702452,9.37899544490536,21.2167617255444,"n"
"309",22,"basline 100K 10x","incidence",10,101527.5,22.4065962510051,7.0855878764966,16.0287133674529,"n"
"310",22,"basline 100K 10x","prevalence",10,101527.5,22.4065962510051,7.0855878764966,16.0287133674529,"n"
"311",22,"Scenario_1_100K_10x","incidence",10,101519.2,54.1865091861229,17.1352787481785,38.7626935567359,"n"
"312",22,"Scenario_1_100K_10x","prevalence",10,101519.2,54.1865091861229,17.1352787481785,38.7626935567359,"n"
"313",22,"Scenario_2_100K_10x","incidence",10,101526.2,34.9405844891645,11.0491829763311,24.9949884129753,"n"
"314",22,"Scenario_2_100K_10x","prevalence",10,101526.2,34.9405844891645,11.0491829763311,24.9949884129753,"n"
"315",22,"Scenario_3_100K_10x","incidence",9,101488.111111111,44.366215875496,14.7887386251653,34.1028924240848,"n"
"316",22,"Scenario_3_100K_10x","prevalence",9,101488.111111111,44.366215875496,14.7887386251653,34.1028924240848,"n"
"317",22,"Scenario_4_100K_10x","incidence",10,101513,38.2680603695098,12.1014232404476,27.3753212634311,"n"
"318",22,"Scenario_4_100K_10x","prevalence",10,101513,38.2680603695098,12.1014232404476,27.3753212634311,"n"
"319",22,"Scenario_5_100K_10x","incidence",10,101490.2,32.4201583380875,10.2521542451656,23.1919841598133,"n"
"320",22,"Scenario_5_100K_10x","prevalence",10,101490.2,32.4201583380875,10.2521542451656,23.1919841598133,"n"
"321",22,"Scenario_6_100K_10x","incidence",10,101516.9,52.1140842553889,16.4799204420949,37.2801700704296,"n"
"322",22,"Scenario_6_100K_10x","prevalence",10,101516.9,52.1140842553889,16.4799204420949,37.2801700704296,"n"
"323",23,"basline 100K 10x","incidence",10,101668.5,45.0191317355435,14.2362994567487,32.2047467878242,"n"
"324",23,"basline 100K 10x","prevalence",10,101668.5,45.0191317355435,14.2362994567487,32.2047467878242,"n"
"325",23,"Scenario_1_100K_10x","incidence",10,101671,29.9035486560077,9.45633238746514,21.3917100441049,"n"
"326",23,"Scenario_1_100K_10x","prevalence",10,101671,29.9035486560077,9.45633238746514,21.3917100441049,"n"
"327",23,"Scenario_2_100K_10x","incidence",10,101678.7,30.3609764152751,9.60098374589234,21.7189341506795,"n"
"328",23,"Scenario_2_100K_10x","prevalence",10,101678.7,30.3609764152751,9.60098374589234,21.7189341506795,"n"
"329",23,"Scenario_3_100K_10x","incidence",9,101666,27.050877989448,9.01695932981599,20.7931455015235,"n"
"330",23,"Scenario_3_100K_10x","prevalence",9,101666,27.050877989448,9.01695932981599,20.7931455015235,"n"
"331",23,"Scenario_4_100K_10x","incidence",10,101669.5,47.8034168932166,15.1167677321135,34.1965044035572,"n"
"332",23,"Scenario_4_100K_10x","prevalence",10,101669.5,47.8034168932166,15.1167677321135,34.1965044035572,"n"
"333",23,"Scenario_5_100K_10x","incidence",10,101683.9,44.6503701614618,14.1196868079839,31.9409506491482,"n"
"334",23,"Scenario_5_100K_10x","prevalence",10,101683.9,44.6503701614618,14.1196868079839,31.9409506491482,"n"
"335",23,"Scenario_6_100K_10x","incidence",10,101671,49.7750495284089,15.7402527157462,35.6069254251792,"n"
"336",23,"Scenario_6_100K_10x","prevalence",10,101671,49.7750495284089,15.7402527157462,35.6069254251792,"n"
"337",24,"basline 100K 10x","incidence",10,101539.3,53.4499766136525,16.9023666981876,38.2358098945468,"n"
"338",24,"basline 100K 10x","prevalence",10,101539.3,53.4499766136525,16.9023666981876,38.2358098945468,"n"
"339",24,"Scenario_1_100K_10x","incidence",10,101545.8,32.9403501296915,10.4166533333248,23.5641069503665,"n"
"340",24,"Scenario_1_100K_10x","prevalence",10,101545.8,32.9403501296915,10.4166533333248,23.5641069503665,"n"
"341",24,"Scenario_2_100K_10x","incidence",10,101526.9,32.0015624618549,10.1197826063607,22.8925387089395,"n"
"342",24,"Scenario_2_100K_10x","prevalence",10,101526.9,32.0015624618549,10.1197826063607,22.8925387089395,"n"
"343",24,"Scenario_3_100K_10x","incidence",9,101557.222222222,22.4987653982267,7.49958846607558,17.2940820150998,"n"
"344",24,"Scenario_3_100K_10x","prevalence",9,101557.222222222,22.4987653982267,7.49958846607558,17.2940820150998,"n"
"345",24,"Scenario_4_100K_10x","incidence",10,101550.4,40.3875668437151,12.7716700378437,28.8915248570034,"n"
"346",24,"Scenario_4_100K_10x","prevalence",10,101550.4,40.3875668437151,12.7716700378437,28.8915248570034,"n"
"347",24,"Scenario_5_100K_10x","incidence",10,101552.7,43.4563638096373,13.7421088467366,31.0868099595977,"n"
"348",24,"Scenario_5_100K_10x","prevalence",10,101552.7,43.4563638096373,13.7421088467366,31.0868099595977,"n"
"349",24,"Scenario_6_100K_10x","incidence",10,101527.7,36.0864702254645,11.4115438628318,25.8147056878908,"n"
"350",24,"Scenario_6_100K_10x","prevalence",10,101527.7,36.0864702254645,11.4115438628318,25.8147056878908,"n"
"351",25,"basline 100K 10x","incidence",10,101558.3,34.833094098062,11.0151915300845,24.9180944193747,"n"
"352",25,"basline 100K 10x","prevalence",10,101558.3,34.833094098062,11.0151915300845,24.9180944193747,"n"
"353",25,"Scenario_1_100K_10x","incidence",10,101545.9,49.9721033288685,15.8025665988507,35.7478892221857,"n"
"354",25,"Scenario_1_100K_10x","prevalence",10,101545.9,49.9721033288685,15.8025665988507,35.7478892221857,"n"
"355",25,"Scenario_2_100K_10x","incidence",10,101551.4,53.4876932885812,16.9142937580418,38.2627907784273,"n"
"356",25,"Scenario_2_100K_10x","prevalence",10,101551.4,53.4876932885812,16.9142937580418,38.2627907784273,"n"
"357",25,"Scenario_3_100K_10x","incidence",9,101572.555555556,36.1908521283732,12.0636173761244,27.8187515548637,"n"
"358",25,"Scenario_3_100K_10x","prevalence",9,101572.555555556,36.1908521283732,12.0636173761244,27.8187515548637,"n"
"359",25,"Scenario_4_100K_10x","incidence",10,101567.7,49.3897200280022,15.6184008286522,35.331277305989,"n"
"360",25,"Scenario_4_100K_10x","prevalence",10,101567.7,49.3897200280022,15.6184008286522,35.331277305989,"n"
"361",25,"Scenario_5_100K_10x","incidence",10,101574,43.4715743650696,13.7469188467008,31.0976909354699,"n"
"362",25,"Scenario_5_100K_10x","prevalence",10,101574,43.4715743650696,13.7469188467008,31.0976909354699,"n"
"363",25,"Scenario_6_100K_10x","incidence",10,101562.4,28.4651834117869,9.00148135956892,20.3627655333433,"n"
"364",25,"Scenario_6_100K_10x","prevalence",10,101562.4,28.4651834117869,9.00148135956892,20.3627655333433,"n"
"365",26,"basline 100K 10x","incidence",10,101560.9,52.0522173719173,16.4603564157443,37.2359131680873,"n"
"366",26,"basline 100K 10x","prevalence",10,101560.9,52.0522173719173,16.4603564157443,37.2359131680873,"n"
"367",26,"Scenario_1_100K_10x","incidence",10,101572.3,33.3701463387062,10.552566828344,23.8715646366452,"n"
"368",26,"Scenario_1_100K_10x","prevalence",10,101572.3,33.3701463387062,10.552566828344,23.8715646366452,"n"
"369",26,"Scenario_2_100K_10x","incidence",10,101565.3,34.8171413722226,11.0101468352304,24.9066825267764,"n"
"370",26,"Scenario_2_100K_10x","prevalence",10,101565.3,34.8171413722226,11.0101468352304,24.9066825267764,"n"
"371",26,"Scenario_3_100K_10x","incidence",9,101567,39.7460689880144,13.2486896626715,30.5515331481571,"n"
"372",26,"Scenario_3_100K_10x","prevalence",9,101567,39.7460689880144,13.2486896626715,30.5515331481571,"n"
"373",26,"Scenario_4_100K_10x","incidence",10,101553.8,37.3803275652968,11.8206974789514,26.7402754712807,"n"
"374",26,"Scenario_4_100K_10x","prevalence",10,101553.8,37.3803275652968,11.8206974789514,26.7402754712807,"n"
"375",26,"Scenario_5_100K_10x","incidence",10,101570.7,40.6476731601371,12.8539228772127,29.0775937067425,"n"
"376",26,"Scenario_5_100K_10x","prevalence",10,101570.7,40.6476731601371,12.8539228772127,29.0775937067425,"n"
"377",26,"Scenario_6_100K_10x","incidence",10,101555.5,15.7709296562448,4.987205853203,11.2818434431723,"n"
"378",26,"Scenario_6_100K_10x","prevalence",10,101555.5,15.7709296562448,4.987205853203,11.2818434431723,"n"
"379",27,"basline 100K 10x","incidence",10,101581,53.9629502529282,17.0645832061612,38.6027691299836,"n"
"380",27,"basline 100K 10x","prevalence",10,101581,53.9629502529282,17.0645832061612,38.6027691299836,"n"
"381",27,"Scenario_1_100K_10x","incidence",10,101554.8,28.646504537591,9.05882013411362,20.4924748528857,"n"
"382",27,"Scenario_1_100K_10x","prevalence",10,101554.8,28.646504537591,9.05882013411362,20.4924748528857,"n"
"383",27,"Scenario_2_100K_10x","incidence",10,101574.6,45.8044151195542,14.4846278669645,32.7665046797202,"n"
"384",27,"Scenario_2_100K_10x","prevalence",10,101574.6,45.8044151195542,14.4846278669645,32.7665046797202,"n"
"385",27,"Scenario_3_100K_10x","incidence",9,101584.222222222,12.5675950143392,4.18919833811308,9.66030869087918,"n"
"386",27,"Scenario_3_100K_10x","prevalence",9,101584.222222222,12.5675950143392,4.18919833811308,9.66030869087918,"n"
"387",27,"Scenario_4_100K_10x","incidence",10,101589.7,35.3994664115467,11.1942941815115,25.3232527651765,"n"
"388",27,"Scenario_4_100K_10x","prevalence",10,101589.7,35.3994664115467,11.1942941815115,25.3232527651765,"n"
"389",27,"Scenario_5_100K_10x","incidence",10,101575.7,24.8374716909753,7.85429818634358,17.7676569009901,"n"
"390",27,"Scenario_5_100K_10x","prevalence",10,101575.7,24.8374716909753,7.85429818634358,17.7676569009901,"n"
"391",27,"Scenario_6_100K_10x","incidence",10,101579.8,37.9203844331193,11.991478455785,27.1266088812944,"n"
"392",27,"Scenario_6_100K_10x","prevalence",10,101579.8,37.9203844331193,11.991478455785,27.1266088812944,"n"
"393",28,"basline 100K 10x","incidence",10,101597.3,26.4030722118132,8.34938454152294,18.8876200455627,"n"
"394",28,"basline 100K 10x","prevalence",10,101597.3,26.4030722118132,8.34938454152294,18.8876200455627,"n"
"395",28,"Scenario_1_100K_10x","incidence",10,101578.2,30.0436719164323,9.50064325307619,21.4919481861368,"n"
"396",28,"Scenario_1_100K_10x","prevalence",10,101578.2,30.0436719164323,9.50064325307619,21.4919481861368,"n"
"397",28,"Scenario_2_100K_10x","incidence",10,101584.1,52.6676160251988,16.6549625570812,37.6761428446372,"n"
"398",28,"Scenario_2_100K_10x","prevalence",10,101584.1,52.6676160251988,16.6549625570812,37.6761428446372,"n"
"399",28,"Scenario_3_100K_10x","incidence",9,101580.444444444,39.0580052969654,13.0193350989885,30.0226405758762,"n"
"400",28,"Scenario_3_100K_10x","prevalence",9,101580.444444444,39.0580052969654,13.0193350989885,30.0226405758762,"n"
"401",28,"Scenario_4_100K_10x","incidence",10,101597.4,32.4318088028131,10.2558384455988,23.2003184002125,"n"
"402",28,"Scenario_4_100K_10x","prevalence",10,101597.4,32.4318088028131,10.2558384455988,23.2003184002125,"n"
"403",28,"Scenario_5_100K_10x","incidence",10,101572.8,32.5228125065059,10.2846163435168,23.2654185281181,"n"
"404",28,"Scenario_5_100K_10x","prevalence",10,101572.8,32.5228125065059,10.2846163435168,23.2654185281181,"n"
"405",28,"Scenario_6_100K_10x","incidence",10,101592.2,42.9283641016571,13.5751406786245,30.7091017221436,"n"
"406",28,"Scenario_6_100K_10x","prevalence",10,101592.2,42.9283641016571,13.5751406786245,30.7091017221436,"n"
"407",29,"basline 100K 10x","incidence",10,101740,46.75943160951,14.7866305980925,33.449682321126,"n"
"408",29,"basline 100K 10x","prevalence",10,101740,46.75943160951,14.7866305980925,33.449682321126,"n"
"409",29,"Scenario_1_100K_10x","incidence",10,101750.4,47.1856852116072,14.9214238224403,33.7546057790811,"n"
"410",29,"Scenario_1_100K_10x","prevalence",10,101750.4,47.1856852116072,14.9214238224403,33.7546057790811,"n"
